source_lang,target_lang,source_text,target_text
fr,ewo,Pourquoi avons-nous adopté le nom Témoins de Jéhovah ?,Asu dzé bi nga tòb éyolé Beboala be Yéhova?
fr,ewo,Comment nous traitons-nous les uns les autres ?,Akia afé bia nying ai babedzang baan?
fr,ewo,Pensez-vous que les Témoins de Jéhovah sont de vrais chrétiens ?,"A ntsogen woé, ye Beboala be Yéhova be ne mimfang bekristen?"
fr,ewo,Un documentaire sur l’histoire des Témoins de Jéhovah.,Yene abui mam ma bebe nlang Beboala be Yéhova.
fr,ewo,"Les Témoins de Jéhovah. La foi en action, 1 re partie : La sortie des ténèbres (1:00:53)","Les Témoins de Jéhovah. ​ La foie en action, 1 re partie: La sortie des ténèbres 1:01:27"
fr,ewo,Un exemple de mensonge religieux dévoilé par les Témoins de Jéhovah.,Yene mvulna minnal dzia ya Beboala be Yéhova be nga kulen a minyebe mia yegele.
fr,ewo,Le peuple qui glorifie le nom de Dieu (7:08),Ayòng da ve dzoé Zamba duma 7:08
fr,ewo,Les réponses à des questions que vous vous posez peut-être sur les Témoins de Jéhovah.,Biyalen ya minsili o ne dzam bi mi bebege Beboala be Yéhova.
fr,ewo,« Questions fréquentes sur les Témoins de Jéhovah » (page jw.org),“Questions fréquentes sur les Témoins de Jéhovah” (Nlangʼen a jw.org)
fr,ewo,"Motivé par la haine, Stephen commettait des actes criminels. Ce qu’il a vu chez les Témoins de Jéhovah l’a poussé à changer.",Stephen a nga be a singʼi bot ya meyòng mefe akia yi na a ntoa ntotom mot. É mimbòen a nga yen abe Beboala be Yéhova mi nga tindi nyè na a tséndé.
fr,ewo,"« Ma vie allait de plus en plus mal » ( La Tour de Garde , 1 er juillet 2015)","“Ma vie allait de plus en plus mal” ( La Tour de Garde, 1 er juillet 2015)"
fr,ewo,"^ Notre principale revue, La Tour de Garde, fait connaître les vérités bibliques sans interruption depuis 1879.","^ Kalara mefoé waan, Nkum mòmbo a bò na bot be yem bebebela ya Bibel a kèègè a mbu 1879 a zaa kui ana, tegè telé."
fr,ewo,Les vrais chrétiens fondent leurs croyances sur la Bible et ils en parlent aux autres.,Tin ékang mimfang bekristen ya sò Ébug Zamba ai ba vòli bot na be yem bebebela ya Bibel
fr,ewo,"Par amour, les vrais chrétiens aident ceux qui souffrent.",Mimfang bekristen mia lere é bot be ne a meyangʼen éding
fr,ewo,Jéhovah est un Dieu ordonné ( ). Il est donc logique que ses adorateurs soient organisés. Comment l’assemblée est-elle structurée ? Et comment chacun peut-il contribuer à son bon fonctionnement ?,"Yéhova a ne é Zamba ya a ding éyòng mam me ne ntaan mbeng ( ). Asu té, a ne mbeng na ékoen dzié é tòbò mbembe ntaan. Akia afé mam me ne ntaan akonda bekristen? Akia afé bi ne dzam sug ntaan mam té?"
fr,ewo,"« Christ est chef de l’assemblée » ( ). Du ciel, il dirige les activités des adorateurs de Jéhovah du monde entier. Jésus a mis en place « l’esclave fidèle et avisé », un petit groupe d’anciens expérimentés qu’on appelle aussi « Collège central » (lire ). Comme les apôtres et les anciens de Jérusalem au 1 er siècle, le Collège central donne des instructions à l’assemblée mondiale ( ). Mais cela ne veut pas dire que ces hommes sont les chefs de notre organisation. Ils se laissent guider par Jéhovah et sa Parole, et ils se soumettent à l’autorité de Jésus.","“Kristu a ne nlo ya akonda” ( ). Tò ane a ne a yob, Yésus a tòngʼlò ésié bebò bisié be Yéhova a si ése. Yésus a nga telé “Olò o ne feg ai mewog”​​—man andzogoro bemvendé be ne biwolo mfaa ya nsisim, ba loé fe bò na Tin ékoen (Langʼa ). Ane bapostel ai bemvendé ya Yérusalem a ntet mimbu osu, dzam deda fe melu maan ma, Tin ékoen ya ve mekonda mese betebega ( ). Dzam da, bemvendé beté be seki nlo ya akonda. Ba bò Yéhova mewog ai zen ya Ébug dzié, ba yebe fe na Yésus nnye a tòngʼlò bò."
fr,ewo,"Les anciens sont des chrétiens mûrs qui s’appuient sur la Bible pour enseigner, aider et encourager les membres de l’assemblée. Ces hommes ne reçoivent pas d’argent en échange. Ils servent plutôt l’assemblée « de bon cœur devant Dieu ; non par amour d’un gain malhonnête, mais avec empressement » ( ). Ils sont secondés par des assistants, qui eux-mêmes peuvent devenir anciens par la suite.","Bemvendé be ne é babedzang be ne biwolo mfaa ya nsisim, ba yegele mintomba mi Yéhova ai zen ya Mimfufub mintilen, ba nòni mintomba mi Yéhova, ba vòli bò, be wonogo fe bò. Ba yaane ki bò mòni asu ésié té. Dzam da, ba sié ane Bibel a dzo na: “Bòen dò ai nyien wân ane Zamba a ding, te mia bò dò ai ndòg mòni, bòen dò ai nnem évak” ( ). Bediakon ba vòli bemvendé, ane abog da lot, bediakon ba lere mefulu ma bò na bò fe be tòbò bemvendé."
fr,ewo,"Certains anciens sont nommés responsables de circonscription par le Collège central. Ils sont chargés de visiter plusieurs assemblées pour les affermir et leur transmettre des instructions. Sur la base des critères définis dans la Bible, ils nomment des anciens et des assistants ( ).",Tin ékoen ya telé bemvendé bezing na be tòbò benfeb mekonda. Ba dzòm mekonda asu yi na ba ve mò betebega ai awono. Ba bebe betebega ya Bibel a ve asu yi na be yem beza be ne tebe bemvendé ai bediakon ( ).
fr,ewo,Tous les membres de l’assemblée « louent le nom de Jéhovah » en participant aux réunions et en prêchant aussi souvent que possible (lire ).,Bot bese ya akonda ba lugu “dzoé Yéhova” éyòng ba tòbò a bikoen ya akonda ai éyòng ba kat foé ya Édzoé abog ase be ne ngul ya bò dò​ (Langʼa ).
fr,ewo,"Voyons quel genre de chef est Jésus, comment les anciens s’efforcent de l’imiter, et comment nous pouvons coopérer avec Jésus et les anciens.","Bi tam yen akia ndzoé Yésus a ne, akia afé bemvendé ba ve mengul na be vu nyè, ai akia afé bi ne dzam sié fufulu ai Yésus ai bemvendé."
fr,ewo,Jésus nous lance une invitation chaleureuse. Lire et discuter de cette question :,Yésus a banda bia. Langʼa ai yalen minsili mi tsaa mi:
fr,ewo,Comment se sent-on quand on accepte Jésus pour chef ?,Dzé wò woren éyòng wò yebe Yésus ane ndzoé woé?
fr,ewo,De quelle façon les anciens imitent-ils Jésus ? Regarder la VIDÉO .,Akia afé bemvendé ba vu Yésus? Bebege VIDÉO .
fr,ewo,VIDÉO : Népal : les anciens aident les victimes du tremblement de terre (4:56),VIDÉO: A Népal: Bemvendé ba vòli é bot be he bi ndzug amu minfongʼen mi si (4:56)
fr,ewo,La Bible explique clairement comment les anciens doivent s’acquitter de leurs responsabilités.,Bibel a lere a sang akia ya bemvendé ba yeane dzala ésié dzaba.
fr,ewo,"Lire et , et discuter de ces questions :",Langʼa ai yalen minsili mi tsaa mi:
fr,ewo,"Qu’est-ce que cela vous fait de savoir qu’à l’exemple de Jésus, les anciens sont là pour nous réconforter ?","A yem na, bemvendé be ne hala asu yi na be ve bia awono ane Yésus, nala a bò wò ya?"
fr,ewo,En agissant de quelles façons les anciens imitent-ils Jésus ?,Mekia mefé fe bemvendé ba vu Yésus?
fr,ewo,Comment Jésus veut-il que les anciens considèrent leurs responsabilités ? Regarder la VIDÉO .,Akia afé Yésus a yi na bemvendé be nòng mbege waba? Bebege VIDÉO .
fr,ewo,"VIDÉO : Anciens, donnez l’exemple ! (7:39)","VIDÉO: A bemvendé, lereni mvulna! (7:39)"
fr,ewo,Jésus a défini comment doivent se comporter ceux qui dirigent l’assemblée. Lire et discuter de cette question :,Yésus a nga ve betebega asu é ba ba tòngʼlò akonda. Langʼa ai yalen a nsili hi:
fr,ewo,"Quand vous comparez ce que la Bible dit des anciens avec ce qu’on voit chez les chefs religieux en général, qu’est-ce qui vous frappe ?",Dzé ya namba wò abui éyòng wò yen nselna a ne a zang bemvendé ya ékoen Beboala be Yéhova ai betebe be osu ya minyebe?
fr,ewo,Les anciens restent proches de Jéhovah et veillent à ce que leur famille le soit aussi.,"Bemvendé ba baala élat dzaba ai Yéhova, ba bò fe na menda mebot maba me tòbò éwolo a nsisim"
fr,ewo,Les anciens se soucient de chaque membre de l’assemblée.,Bemvendé ba mvamen ai mot ose ya akonda
fr,ewo,Les anciens prêchent régulièrement.,Bemvendé ba kat foé mban
fr,ewo,"Les anciens font des discours, mais ils participent aussi au ménage et à d’autres tâches.",Bemvendé ba bò bikat mam akonda. Ba vòli fe bò mfuben abaa Édzoé ai bisié bife
fr,ewo,La Bible explique pourquoi il est important de soutenir les décisions des anciens. Lire et discuter de ces questions :,Bibel a lere bia amu dzé é ne ai nfi na bi sug mintsigen bemvendé ba nòng. Langʼa ai yalen minsili mi tsaa mi:
fr,ewo,La Bible nous encourage à obéir et à être soumis à ceux qui nous dirigent. Trouvez-vous cela raisonnable ? Pourquoi ?,"Bibel a béndé bia na bi bò bemvendé mewog, na bi suu biabeben édzoé dzaba, mfaa woé ye nala wò yeane? Amu dzé?"
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Pourquoi est-il important de coopérer avec les anciens même dans des domaines qui semblent sans importance ?,Asu dzé é ne nfi na bi sug ésié bemvendé tò a ban mam?
fr,ewo,"ON ENTEND PARFOIS : « Moi, je n’ai pas besoin de faire partie d’une religion. »",ABUI BOT DA DZO NA: “Me seki ényòri na me wogé ai nyebe zing.”
fr,ewo,"À votre avis, quel avantage y a-t-il à adorer Dieu en faisant partie d’un groupe organisé ?","A ntsogen woé, nfi mbé mot a nòng éyòng a kang Zamba é vom mam me ne ntaan mbeng?"
fr,ewo,Jésus est le chef de l’assemblée. Les anciens se soumettent à son autorité. Et nous coopérons volontiers avec eux parce qu’ils nous encouragent et nous montrent l’exemple.,"Yésus a ne nlo ya akonda. Bemvendé ba suu bòbeben édzoé dzié. Bi ne mintak ya sug bò amu ba ve bia awono, be lerege fe bia mvulna."
fr,ewo,Qui est le chef de l’assemblée ?,Za a ne nlo ya akonda?
fr,ewo,Quel est le rôle des anciens ?,Bisié bifé bemvendé ba bò akonda?
fr,ewo,Quel est le rôle de chaque adorateur de Jéhovah ?,Mbege mbé Mboala Yéhova ase a bege?
fr,ewo,Une vidéo qui montre que le Collège central et les anciens de l’assemblée se soucient profondément de leurs compagnons chrétiens.,É vidéo nyi a lere akia afé babedzang ya Tin ékoen ai bemvendé ba mvamen ai bekristen ya melu ma.
fr,ewo,Ils apportent de l’aide à leurs frères (4:22),Ba ke vòli babedzang baba 4:22
fr,ewo,Le rôle des responsables de circonscription.,Ésié nfeb mekonda.
fr,ewo,La vie d’un responsable de circonscription dans un territoire rural (4:51),Énying nfeb mekonda ya amvus nnam 4:51
fr,ewo,Le rôle des femmes dans l’assemblée.,Ésié bininga ya akonda.
fr,ewo,"« Y a-t-il des femmes ministres chez les Témoins de Jéhovah ? » ( La Tour de Garde , 1 er septembre 2012)","“Y a-t-il des femmes ministres chez les Témoins de Jéhovah?” ( La Tour de Garde, 1 er septembre 2012)"
fr,ewo,Ce que les anciens sont prêts à faire pour encourager leurs frères et sœurs.,Ésié bemvendé ba bò asu yi na be ve babenyang baba awono.
fr,ewo,"« Les anciens, “compagnons de travail pour notre joie” » ( La Tour de Garde , 15 janvier 2013)","“Les anciens, ​ ‘compagnons de travail pour notre joieʼ” ( La Tour de Garde, 15 janvier 2013)"
fr,ewo,"Grâce à son royaume, Jéhovah va bientôt résoudre tous nos problèmes. Cette nouvelle est tellement belle qu’on ne peut pas la garder pour nous ! Jésus a demandé à ses disciples de faire connaître ce message à tout le monde ( ). Comment les Témoins de Jéhovah obéissent-ils à ce commandement ?",Yéhova a yi belen ai Édzoé dzié asu yi na a mana ai mindzug miaan mise. Foé té é ne mbeng akia yi na ya yeane na bi kat dzò é bot bevòk. Yésus a nga dzo ai beyègè boé na be kat bot bese foé té ( ). Akia afé Beboala be Yéhova ba tong abéndé té?
fr,ewo,Jésus a prédit : « Cette bonne nouvelle du Royaume sera prêchée sur toute la terre » ( ). Les Témoins de Jéhovah sont heureux de participer à cette œuvre importante. Nous prêchons la bonne nouvelle sur toute la terre en plus de 1 000 langues ! Cette œuvre immense demande beaucoup d’efforts et d’organisation. Elle ne pourrait pas se faire sans l’aide de Jéhovah.,"Yésus a nga dzo na: “Mbembe foé ya Édzoé ya yob nyò a yi kareben a si ése bot be toa” ( ). Beboala be Yéhova be ne mintak ya nòng ngab a ngul ésié té. Bia kat mbembe foé té a si ése a minkòbò aloro 1000! Ngul ésié té ya sili mbembe ntaan mam, abui mengul ai évak. Bia kui na bia bò dò ai nvòlen Yéhova."
fr,ewo,"Nous prêchons partout où il y a des gens. Comme les chrétiens du 1 er siècle, nous prêchons « de maison en maison » ( ). Cette méthode systématique nous permet de rencontrer des millions de personnes chaque année. Comme les gens ne sont pas toujours chez eux, nous prêchons aussi dans beaucoup de lieux publics. Nous guettons toutes les occasions de parler de Jéhovah et de son projet.","Bia kat mbembe foé é vom ose bia kòb bot. Ane bekristen ya ntet mimbu osu, bia kat foé “a menda menda” ( ). Akia mbòen té da vòli bia na bi toben ai bakura bebot mbu ose. Nde fe, mbol abui da dang ki kare tòbò a menda maba, bia kat fe foé abui bevom befe ane a makit ai a mindzòng. Bia dzeng ai mezen mese na bi vòli bot na be yem Yéhova ai nsongʼen a bele."
fr,ewo,"Tous les vrais chrétiens ont la responsabilité de faire connaître la bonne nouvelle. Nous prenons cette responsabilité au sérieux. Nous prêchons autant que notre situation nous le permet parce que nous sommes conscients que des vies sont en jeu (lire ). Nous ne sommes pas payés pour prêcher, car la Bible dit : « Vous avez reçu gratuitement, donnez gratuitement » ( ). Les gens ne nous écoutent pas toujours, mais nous continuons de prêcher parce que cette activité fait partie de notre culte et rend Jéhovah heureux.","Mimfang bekristen mise mmiè mia yeane kat bot mbembe foé. Bia bò ki ésié té ai éles. Bia kat foé ai abim mengul bi bele amu bia yem na ésié té ya nyii bot (Langʼa ). Ba yaane ki ai bia asu yi na bi bò ésié té amu Bibel a dzo na: “Mi nga bi a zeze, vaan fe a zeze” ( ). Seki mot ose nnye a vogolo bia, veda bia ke osu na bia kat foé amu bia yem na ésié té é ne ngab dzia ya ékang bia ve Yéhova é vaa fe nyè mintak a nnem."
fr,ewo,Voyons les efforts que font les Témoins de Jéhovah pour prêcher dans le monde entier. Voyons aussi comment Jéhovah nous aide.,"Bi tam yen mengul Beboala be Yéhova ba ve asu yi na be kat mbembe foé a si ése, ai akia afé Yéhova a sug bia."
fr,ewo,Les Témoins de Jéhovah font beaucoup d’efforts pour prêcher la bonne nouvelle à tout le monde. Regarder la VIDÉO et discuter de la question qui suit.,Beboala be Yéhova ba bò é dzam ase da sili asu yi na be kat mbembe foé a mebug me si mese. Bebege VIDÉO ai yalen a nsili hi:
fr,ewo,VIDÉO : Ils prêchent dans « la région la plus lointaine de la terre » (7:33),VIDÉO: Ba bò ésié ékat foé “akelkui a mebug me si mese” (7:33)
fr,ewo,Qu’est-ce qui vous impressionne quand vous voyez tous les efforts que les Témoins de Jéhovah font pour prêcher ?,"Éyòng wò yen mengul Beboala be Yéhova ba ve asu yi na be kat foé, dzé ndzò wò dang kam étéré?"
fr,ewo,"Lire et , et discuter de ces questions :","Langʼa , ai yalen minsili mi tsaa mi:"
fr,ewo,Comment notre prédication montre-t-elle que nous aimons notre prochain ?,Akia afé ésié ékat foé bia bò ya lere na bia ding é bot bevòk?
fr,ewo,Que ressent Jéhovah pour ceux qui prêchent la bonne nouvelle ? (voir le ).,Dzé Yéhova a woren asu é bot ba kat mbembe foé ya Édzoé? (Bebege ).
fr,ewo,"De nombreux témoignages montrent que Jéhovah dirige notre œuvre. Prenons un exemple. En Nouvelle-Zélande, un frère appelé Paul a rencontré une dame alors qu’il prêchait de porte en porte un après-midi. Le matin même, cette dame avait prié Dieu en l’appelant par son nom, Jéhovah. Elle lui avait demandé que quelqu’un vienne la voir. « Trois heures plus tard, raconte Paul, je frappais à sa porte. »","Abui mendem ma lere bia na Yéhova nnye a tòngʼlò ésié dzaan. Bi bele mvulna madzang waan mbòk a ne dzoé na Paul a toa a Nouvelle Zélande. A nga toben ai mininga zing éyòng a nga be bò ékat foé a menda menda amvus tolop. Kiri té oben, mininga té a nga kogelen ai Zamba a loégé nyè ai dzoé dié, “Yéhova”, asu yi na mot a zu nyè vòli. Mewola melè amvus ngogelen dzié, nde madzang Paul a nga kut a mbè woé."
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Comment des témoignages comme celui du frère de Nouvelle-Zélande montrent-ils que Jéhovah dirige notre œuvre de prédication ?,Akia afé minlang ane é hi madzang waan ya Nouvelle Zélande mia lere na Yéhova nnye a tòngʼlò ésié ékat foé dzaan?
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Pourquoi avons-nous besoin de l’aide de Jéhovah pour accomplir cette œuvre ?,Amu dzé bia yangʼen ai nvòlen Yéhova asu yi na bi bò ésié té?
fr,ewo,"À chaque réunion de semaine, nous recevons une formation pour prêcher. Si vous avez déjà assisté à une de ces réunions, que pensez-vous de cette formation ?","A bikoen biaan ya zang sòndò, ba komoro bia asu yi na bi tuene bò ésié ékat foé dzaan. Nge o tòbòya ékoen dzia ya été, wò yen zukulu té ya?"
fr,ewo,"Au 1 er siècle, des opposants ont voulu empêcher les disciples de Jésus de prêcher. Les chrétiens ont alors défendu leur droit de prêcher en ‘faisant reconnaître la bonne nouvelle en justice’ ( ). Les Témoins de Jéhovah font la même chose aujourd’hui * .","A ntet mimbu osu, é bot be nga be be lumen ai beyègè be Yésus be nga yi na ba telé ésié ékat foé. Bekristen ya abog té be nga belen ai menda medzo asu yi na be kamen ai ésié ékat foé ( ). Éye fe Beboala be Yéhova ba bò nala é melu ma. *"
fr,ewo,Regarder la VIDÉO .,Bebege VIDÉO .
fr,ewo,VIDÉO : Ils défendent la bonne nouvelle en justice (2:28),VIDÉO: Ba lumen asu mbembe foé a menda medzo (2:28)
fr,ewo,Lire et discuter de cette question :,Langʼa ai yalen a nsili hi:
fr,ewo,Pourquoi n’arrêterons-nous jamais de prêcher ? (voir les ).,"Amu dzé bi seki dzam telé ésié ékat foé? (Bebege , )."
fr,ewo,ON POURRAIT VOUS DEMANDER : « Pourquoi les Témoins de Jéhovah font-ils du porte-à-porte ? »,MOT A NE WÒ DZAM SILI NA: “Asu dzé Beboala be Yéhova ba ke ba kat foé a menda menda?”
fr,ewo,Que répondriez-vous ?,O ne dzam yalen ya?
fr,ewo,Jésus a demandé à ses disciples de prêcher la bonne nouvelle sur toute la terre. Jéhovah aide ses adorateurs à accomplir cette œuvre.,Yésus a nga dzo ai beyègè boé na be kat foé a si ése. Yéhova a vòli bebò bisié boé na be bò ésié té.
fr,ewo,Comment la bonne nouvelle est-elle prêchée dans le monde entier ?,Akia afé mbembe foé a ne nkareben a si ése?
fr,ewo,Comment notre prédication montre-t-elle que nous aimons notre prochain ?,Akia afé é foé bia kat ya lere éding bi bele asu é bot bevòk?
fr,ewo,"À votre avis, prêcher peut-il nous rendre heureux ? Pourquoi ?","A ntsogen woé, ye bi ne dzam bi mintak ésié ékat foé? Asu dzé?"
fr,ewo,Comment les Témoins de Jéhovah prêchent-ils dans les grandes villes ?,Yene ane Beboala be Yéhova ba kat mbembe foé a boro betisòn.
fr,ewo,Paris : Témoignage public spécifique aux grandes villes (5:11),Paris: Ékat foé ya bòben a boro betisòn 5:11
fr,ewo,Quels efforts les Témoins de Jéhovah font-ils pour prêcher aux réfugiés ?,Mengul mefé Beboala be Yéhova ba ve asu yi na é bot ba tub mindzug a minnam miaba be wog mbembe foé?
fr,ewo,Ils étanchent la soif spirituelle d’hommes et de femmes réfugiés (5:59),Ba kat é befam ai é bininga be nga tub minnam miaba amu mindzug mbembe foé 5:59
fr,ewo,Une prédicatrice à plein temps parle de sa vie passionnante.,Mkpaa mefan mininga zing a lèè bemaa a nga bi énying nkat foé dzié.
fr,ewo,Heureuse d’avoir choisi cette carrière (6:29),Me ne mintak mbol me nga tòb ésié nkat foé 6:29
fr,ewo,Des victoires juridiques qui ont marqué l’histoire de la prédication de la bonne nouvelle.,Mekiebe Beboala be Yéhova be nga bi a menda medzo asu ésié ékat foé.
fr,ewo,"« Les prédicateurs se défendent devant les tribunaux » ( Le Royaume de Dieu en action ! , chapitre 13)","“Les prédicateurs se défendent devant les tribunaux” ( Le Royaume de Dieu en action!, chapitre 13)"
fr,ewo,^ C’est Dieu qui nous demande de prêcher. Les Témoins de Jéhovah n’ont donc pas besoin de la permission des autorités pour prêcher la bonne nouvelle.,^ Zamba nnye a yi na bi kat foé. Beboala be Yéhova ba yangʼen ki ai ovaa ngul bidzoé bibot asu yi na be bò ésié té.
fr,ewo,"La prédication dans le monde : A) Costa Rica, B) États-Unis, C) Bénin, D) Thaïlande, E) Yap, F) Suède.","Ba kat mbembe foé a si ése: (A) Costa Rica, (B) Amérika, (C) Bénin, (D) Thailand, (E) Turquie, (F) Suède"
fr,ewo,"Plus vous étudiez les vérités bibliques, plus vous vous dites sans doute : « Tout le monde devrait savoir ça ! » C’est vrai, tout le monde a besoin de connaître ces vérités. Mais vous êtes peut-être un peu stressé à l’idée de parler aux autres de ce que vous apprenez. Voyons comment vous pouvez surmonter votre nervosité et trouver de la joie à prêcher la bonne nouvelle.","Éyòng wò yègè bebebela ba sò a Bibel, o ne kèène dzo na: ‘Bot bese ba yeane yem é mam ma!’ A ne été na, bot bese ba yang’en na be yem bebebela beté! Ve, dzam bò na wò mbara kat é bot bevòk é mam mese wò yègè. Bi tam yen akia afé o ne dzam dang wòng té ai akia afé o ne dzam bi mintak ya kat mbembe foé."
fr,ewo,"Les disciples de Jésus ont dit : « Nous ne pouvons pas cesser de parler des choses que nous avons vues et entendues » ( ). Ils aimaient tellement la vérité qu’ils voulaient en parler à tous. Ressentez-vous la même chose ? Si oui, cherchez des occasions de parler avec respect à votre famille et à vos amis de ce que vous apprenez (lire ).","Beyègè be Yésus be nga dzo na: “Bi séki dzam bò te kòbò é mam bi nga yen ai a wog” ( ). Be nga be be ding’i bebela abui akia yi na be mbele ngong ya kat é bot bevòk mam meté. Ye wò fe wò woren nala? Nge owé, dzeng’e ai mezen mese na o kalen bivuvumen bié ai bemvoé boé é mam wò yègè ai ésemé ése (Lang’a )."
fr,ewo,"Avec un membre de votre famille, vous pouvez introduire un sujet biblique en disant : « J’ai appris quelque chose d’intéressant cette semaine. »",Ai évuvumen dzoé o ne dzam tari minlang na: “Me he yègè dzom zing é sòndò nyi.”
fr,ewo,Lisez un verset encourageant à un ami qui est malade ou inquiet.,O ne dzam lang é mvoé dzoé ya kòn ngeki ényò a sang’en abui éfus Bibel é ne nyè dzam ve awono.
fr,ewo,"À un collègue qui vous demande comment s’est passé votre week-end, parlez de ce que vous avez appris à votre cours biblique ou à une réunion.","O ne dzam kat é mot mina ai nyè mia sié a yi na a yem akia afé o he lot memana me sòndò, é mam o he yègè a ayègè Bibel doé ngeki ékoen zing."
fr,ewo,Montrez à vos amis le site jw.org.,Lerege bemvoé boé sit internet dzaan jw.org.
fr,ewo,Invitez d’autres personnes à assister à votre cours biblique ou montrez-leur comment en demander un sur jw.org .,"O ne fe dzam banda é bot bevòk na be zu tòbò a ayègè Bibel doé, ngeki a lere bò akia afé be ne dzam sili ayègè Bibel a jw.org."
fr,ewo,Les disciples de Jésus ne parlaient pas de la bonne nouvelle qu’aux gens qu’ils connaissaient. Jésus ‘les a envoyés prêcher deux par deux dans toutes les villes’ ( ). Cette prédication organisée a permis à bien plus de gens d’entendre la bonne nouvelle. Prêcher ensemble a aussi apporté beaucoup de joie aux disciples ( ). Pourriez-vous vous fixer l’objectif de prêcher avec l’assemblée ?,"Beyègè be Yésus be nga kat bot bese mbembe foé tò é ba be nga beki be yeme a mesu. Yésus “a nga lom bò ékat foé bebè bebè a betisòn bese” ( ). Ntaan mam té o nga bò na abui bot a wog mbembe foé. Nde fe, a kat foé fufulu o nga ve beyègè be Yésus abui mintak ( ). Ngaa o ne dzam bi nsong’en ya kat foé ai babedzang bese bevòk ya akonda?"
fr,ewo,Voyons comment vous pouvez surmonter votre stress et prendre plaisir à faire connaître la bonne nouvelle.,"Bi tam yen akia afé o ne dzam kat mbembe foé tegè kòn wòng, o tò fe mintak ya bò dò."
fr,ewo,"Certaines personnes ont envie de prêcher, mais elles ont peur du regard des autres ou de la réaction des gens.","Bot bezing ba yi na ba kat mbembe foé, ve ba mbara me bebe ai mimbòen mi é bot bevòk."
fr,ewo,Êtes-vous stressé à l’idée de parler de ce que vous apprenez ? Pourquoi ?,Ye wò wog ndzug ya kat é bot bevòk é mam wò yègè? Asu dzé?
fr,ewo,Regarder la VIDÉO et discuter de la question qui suit.,Bebege VIDÉO ai yalen minsili mi tsaa mi:
fr,ewo,VIDÉO : J’ai prié Jéhovah pour qu’il me donne du courage (4:05),VIDÉO: Me nga kogelen ai Yéhova na a ve ma azombo (4:05)
fr,ewo,Comment ces jeunes Témoins ont-ils surmonté leur peur ?,Dzé Beboala be ne binanga ba be nga bò asu yi na be dang wòng?
fr,ewo,Lire et discuter de cette question :,Lang’a ai yalen a nsili hi:
fr,ewo,"Si vous avez peur de prêcher, comment la prière vous aidera-t-elle ?","Nge wò mbara kat foé, akia afé ngogelen ya yi wò vòli?"
fr,ewo,"Avant de commencer à parler de la bonne nouvelle aux autres, beaucoup de Témoins de Jéhovah pensaient qu’ils n’y arriveraient jamais. C’était le cas de Sergey. Il avait le sentiment d’être bon à rien et il avait du mal à communiquer avec les autres. Il raconte : « Même si j’avais peur, j’ai commencé à parler autour de moi de ce que j’apprenais dans la Bible. À ma grande surprise, ça m’a redonné confiance en moi et ça a fortifié ma foi. »","Osusua yi na ba kèè na ba kat é bot bevòk mbembe foé, abui Beboala be Yéhova be mbe tsog na ba yi ki kui na ba bò dò. A ne é dzam a nga kui madzang Sergey. A nga be a yen na a seki fò ai nfi, tegè yem akia a ne lèè minlang ai é bot bevòk. A dzo na: “Tò mbol me mbarega, me nga kèè na ma kat bot ya ngòra dzama é mam me yèègè a Bibel. Mbòen té o nga wono mbunen wòmò o vòli fe ma na me bi azombo.”"
fr,ewo,"Quand vous parlez de la bonne nouvelle, réfléchissez à ce que vous allez dire mais aussi à la façon dont vous allez le dire. Lire et , et discuter de ces questions :","Éyòng wò yi na wò kat mbembe foé, fasa osusua é mam wò yi dzo ai akia wò yi mò dzo . Lang’a , ai yalen minsili mi tsaa mi:"
fr,ewo,Comment pourriez-vous appliquer ces versets quand vous parlez de la Bible aux autres ?,Akia afé o ne dzam tong melebega me ne a bifus bi éyòng wò kat é bot bevòk é mam ma sò a Bibel?
fr,ewo,Des membres de votre famille ou des amis ne seront peut-être pas d’accord avec vous. Que pourriez-vous faire ? Que ne devriez-vous pas faire ?,"Nge nda bot dzoé ngeki bemvoé boé be seki king ai wò, dzé wò yeane bò? Ai dzé wò yeane ki bò?"
fr,ewo,Pourquoi est-il mieux de poser des questions pleines de tact plutôt que d’affirmer catégoriquement votre point de vue ?,Asu dzé a ne ai nfi na o yem belen ai minsili ya fas aloro na o kat ntsogen woé étié étié?
fr,ewo,Jéhovah a demandé à Jésus de prêcher la bonne nouvelle. Comment Jésus considérait-il cette mission ? Lire et discuter de ces questions :,Yéhova a nga ve Yésus ésié ékat foé. Akia afé Yésus a nga be a yene ésié té? Lang’a ai yalen minsili mi tsaa mi:
fr,ewo,"Manger est nécessaire à la vie, et manger de bonnes choses nous fait plaisir. Pourquoi faire la volonté de Dieu, notamment prêcher la bonne nouvelle, était-il comme de la nourriture pour Jésus ?","A ne nfi na bi di, veda bi ne mintak éyòng bia di abeng bidi. Amu dzé a bò nyien Yéhova ai zen ya nkaren mbembe foé o nga be asu Yésus ane bidi a yeane di?"
fr,ewo,Pourquoi prêcher la bonne nouvelle peut-il vous rendre heureux ?,Amu dzé a kat mbembe foé a ne wò dzam ve mintak?
