source_lang,target_lang,source_text,target_text
fr,dua,"Un enseignement concret fondé sur la Bible. Le week-end, chaque assemblée se réunit pour écouter un discours biblique de 30 minutes montrant l’utilité des Écritures pour notre vie et notre époque. Tous sont encouragés à prendre dans leur bible les versets cités. Après ce discours, l’assemblée est invitée à participer à l’ étude de « La Tour de Garde » . Cette discussion d’une heure sur un article de l’édition d’étude de la revue appelée La Tour de Garde nous aide à appliquer les principes bibliques dans notre vie . Le même article est examiné dans chacune de nos plus de 120 000 assemblées du monde entier.","Belēdi be se̱medi o Bibe̱l na be mongwane̱. O su la woki, mwemba te̱ ma Mboṅ a Yehova, mu mako̱to̱me̱ o senga Ekwal ’ a nte̱le̱le̱ e be̱n 30 ma minuti. E malee̱le̱ ne̱ni betiledi beno̱ ná bongwane̱ biso̱ o bia dangwa o nin ponda nisukan. Moto te̱ a belabe̱ o tele̱ Bibe̱l ao. Ombusa ekwali, di matombise̱ pe̱ háwa po̱ o Jokwa la “Njongo a Betatedi . ” O di jokwa moto te̱ e wonja o bola jalabe̱. Be belēdi be mongwane̱ biso̱ o bupe̱ bete̱sedi ba Bibe̱l, o malonge̱ masu. Ni Tour de Garde e mokwabe̱ pe̱ o buka na 120 000 la myemba ma Mboṅ a Yehova me o wase ńe̱se̱."
fr,dua,"Une formation pour enseigner. Nous nous retrouvons aussi un soir de la semaine pour un programme en trois parties intitulé Vie chrétienne et ministère , et basé sur les matières fournies dans le Cahier pour la réunion Vie chrétienne et ministère . Ce programme débute par les Joyaux de la Parole de Dieu, dont le but est de nous familiariser avec une portion de la Bible que l’assemblée a lue à l’avance. Ensuite, dans la partie Applique-​toi au ministère, nous assistons à des démonstrations sur la façon de parler de la Bible aux autres. Un conseiller fait quelques remarques pour nous aider à améliorer notre façon de lire et de parler ( ). Finalement, la partie Vie chrétienne montre comment appliquer des principes bibliques dans la vie de tous les jours. Elle contient une discussion par questions et réponses visant à approfondir notre compréhension de la Bible.","Jongwane̱ o ńaka o mbad’asu ńa lee̱. Di mako̱to̱me̱ pe̱ oteten a woki ońola ndongame̱n ńabedi mongo malalo ni belabe̱ ná Longe̱ lasu la kriste̱n n’ebol’a dikalo, ni se̱medi o mato̱ti ma mabolabe̱ o kalati ońola ndongame̱n ńa Longe̱ lasu la kriste̱n n’ebol’a dikalo ni mabusisabe̱ mo̱di. Laboso, Bema ba tiki b’Eyala Loba, di mongwane̱ biso̱ o ko̱lo̱ngo̱ne̱ bepasi ba Bibe̱l di se̱le̱no̱ langa o mboa. Di londe̱ maba, Walame̱ne̱ wame̱ne̱ o ebol’a dikalo, di be̱n patan i malee̱ ne̱ni kwalea Bibe̱l na bane̱. Mubole̱ malea a mabola malea ma mongwane̱ biso̱ o ńaka o mbad’asu ńa langa na ńa to̱po̱. ( ) Di sukan, Longe̱ la Kriste̱n, di mombwea nde mbad’a we̱le̱ o ebolo bete̱sedi ba Bibe̱l buńa te̱ o longe̱ lasu. Di be̱n ekwal’a myuedi na malabe̱ yena e mongwane̱ o bata ńaka o so̱ṅtane̱ la Bibe̱l."
fr,dua,La qualité de l’enseignement biblique que nous recevons lors de nos réunions ne manquera pas de vous impressionner ( ).,"Wukedi te̱ o ndongame̱n asu, o me̱nde̱ jubea ońola mbad’a belēdi o me̱nde̱no̱ kusa.​— ."
fr,dua,Comment se déroulent nos réunions ?,Ne̱ni ndongame̱n asu i matombano̱ e?
fr,dua,À laquelle de nos réunions aimeriez-​vous venir en premier ?,Njika ndongame̱n o me̱nde̱no̱ to̱ndo̱ o se̱le̱ jukea e?
fr,dua,Avez-​vous remarqué sur les photos de cette brochure que les Témoins de Jéhovah s’habillent bien pour assister à leurs réunions ? Pourquoi accordons-​nous tant d’importance à notre tenue ?,"Mo̱, we̱n o maduta ma nun muna kalati ne̱ni Mboṅ a Yehova i mabo̱to̱no̱ bwam ke̱ i mala o ndongame̱n e? Ońola nje di mano̱ngo̱no̱ ni ponda e?"
fr,dua,"Par respect pour Dieu. Il est vrai que Dieu ne s’arrête pas aux apparences ( ). Mais, lorsque nous l’adorons en groupe, nous désirons sincèrement avoir du respect pour lui et ceux avec qui nous nous réunissons. Si nous devions passer devant un juge, par respect pour sa position, nous ferions attention à notre tenue. De même, lors des réunions, notre tenue indique notre respect pour « le Juge de toute la terre », Jéhovah Dieu, et pour le lieu où nous l’adorons ( ).","O lee̱le̱ ná di mabola Loba edube. Ye mbale̱ ná, Loba a si mombwa je̱ne̱ne̱ l’eboko. ( ) Nde di mako̱to̱me̱ te̱ o jowe̱ mo̱, ńo̱ng’asu ńe nde ná di bole bonasango asu edube. Di belabe̱ te̱ o mbo’a Sango a ekombo to̱so̱ Kaisa, di si mapo̱so̱ to̱ njika bebo̱tedi ońola edube yangame̱ne̱ mo̱. Ońola nika pe̱ so̱ nde di titino̱ ná di te̱me̱ oboso ba “Mukaised’a wase ńe̱se̱” Yehova Loba, to̱ jingea to̱ ne̱ni nde o ndabo ba mowe̱no̱ mo̱.​— ."
fr,dua,"Par respect pour nos valeurs. La Bible encourage les chrétiens à s’habiller « avec modestie et bon sens » ( ). S’habiller « avec modestie » signifie ne pas attirer l’attention par des vêtements tape-à-l’œil, provocants ou suggestifs. Quant au « bon sens », il nous aide à choisir de beaux vêtements, qui ne sont ni débraillés ni excentriques. Ces principes laissent toutefois la place à une grande variété de choix personnels. Sans ouvrir la bouche, nous pouvons « rehausser en tout la beauté de l’enseignement de notre Sauveur » et « glorifier Dieu » par une tenue de bon goût ( ). Ainsi, en nous habillant bien pour nos réunions, nous donnons une bonne image de notre culte pour Jéhovah.","O lee̱le̱ ná di madangwa nde bupisane̱ bete̱sedi ba Bibe̱l. Bibe̱l e mome̱le̱ biso̱ ná di bo̱te “ka babe̱ne̱ mbo̱mbo̱ a iso̱n” na babie̱ “jaleye̱ ńolo.” ( ) Bo̱to̱ “ka babe̱ne̱ mbo̱mbo̱ a iso̱n” nika ńe nde ná, di mabanga bo̱to̱ mbo̱ti i malee̱le̱ ńol’asu ńe̱se̱ o eboko, to̱so̱ mbo̱ti ye ná i so̱njise̱ moto. O bo̱to̱ pe̱ ka nubi “jaleye̱ ńolo” nika pe̱ ńe nde po̱so̱ mbo̱ti ya bwam yena yangame̱ne̱ moto nu mabwe̱ Loba bo̱ngo̱. Nika e si mapula kwala ná jangame̱ne̱ nde bo̱to̱ mulemlem ma mbo̱ti. Je wonja o bo̱to̱ to̱ njika mbo̱ti etum te̱ e masesano̱ Loba. Tongwea na bebo̱tedi basu je ná di bola ná, “belēdi ba Loba, Musunged’asu, be kuse edube” o mambo me̱se̱, be ‘sese pe̱ Loba.’ ( ) Bebo̱tedi basu ba bwam be ná be lee̱le̱ bane̱ ne̱ni jowe̱ Yehova."
fr,dua,"Mais que vos habits ne vous retiennent pas d’assister à nos réunions ! Des vêtements n’ont pas besoin d’être chers ou chics pour être convenables, propres et présentables.","O si bwa bo̱ngo̱, nje o be̱nno̱ ka mbo̱ti, e si meka wa ná wukeye o ndongame̱n asu. Mbo̱t’asu i titi eto̱m o be̱ die̱, to̱so̱ i peti mpesa, ye te̱ bosangi i be̱ne̱ pe̱ je̱ne̱ne̱ la bwam, nika e dongame̱n."
fr,dua,Pourquoi notre tenue est-​elle importante lorsque nous adorons Dieu ?,Ońola nje yeno̱ mweńa ná di bo̱te bwam ke̱ di mowe̱ Loba e?
fr,dua,Quels principes nous guident dans le choix de notre tenue ?,Njika bete̱sedi ba Bibe̱l be mongwane̱ biso̱ o po̱so̱ mbad’a bebo̱tedi ba bwam e?
fr,dua,"Si vous étudiez la Bible avec un Témoin de Jéhovah, vous vous efforcez certainement de vous préparer avant chaque cours. Il est bien de faire de même avant d’assister à une réunion, pour en profiter au maximum. L’idéal est d’avoir un bon programme.","Ka ne̱ni o maboṅsane̱no̱ jokwa lo̱ngo̱ la Bibe̱l na Mboń a Yehova, ye bwam ná o boṅsane̱ pe̱ kalat’a jokwa oboso ná o mukea o ndongame̱n, ná o tombwane̱. O ko̱lo̱ngo̱ne̱ te̱ bola nika, ponda na ponda, o matongwe̱le̱."
fr,dua,"En choisissant un bon moment et un bon endroit. À quel moment vous concentrez-​vous mieux ? Le matin avant de commencer à travailler, ou le soir une fois les enfants couchés ? Même si vous ne pouvez pas étudier très longtemps, décidez combien de temps vous consacrerez à l’étude et, autant que possible, ne laissez rien perturber votre programme. Cherchez un endroit calme et écartez toute source de distraction en éteignant radio, télévision et téléphone. Priez avant d’étudier, cela aide à mettre de côté les soucis de la journée pour se concentrer sur la Parole de Dieu ( ).","Po̱so̱ ponda na wuma ba do̱lisane̱ wa ońola jokwa. Njika ponda weno̱ ná wokwa esibe̱ mpungu e? Idibadiba oboso ná o mabotea ebolo, nga ebiamu ke̱ bana ba máko̱ iyo̱ e? Nga ngus’a minuti nde o matombise̱no̱ o jokwa o s’ese̱le̱ ná lambo di takise̱ wa ke̱ o mokwa. Wasa wuma mumban mu titino̱. Dimse̱ radio, tele na telefon ná to̱ lambo di si takise̱ wa. Oboso ná o mabotea jokwa, se̱le̱ kane̱ ná musango ma Loba mu kombe̱ mulema mo̱ngo̱ ná o bate so̱ṅtane̱ nje o mokwano̱ o Bibe̱l.​— ."
fr,dua,"En soulignant les idées importantes et en préparant des commentaires. Commencez par vous faire une vue d’ensemble du sujet. Réfléchissez au titre de l’article ou du chapitre, cherchez le rapport entre ce titre et chaque intertitre. Regardez les illustrations. Lisez les questions de révision, qui concernent les points principaux. Ensuite, lisez chaque paragraphe et cherchez la réponse à la question. Lisez les versets donnés en référence et cherchez le lien qu’ils ont avec le sujet traité ( ). Après avoir trouvé la réponse à la question du paragraphe, soulignez ou surlignez quelques mots ou expressions qui vous aideront à vous en souvenir. Si vous le souhaitez, pendant la réunion, vous pourrez lever la main pour donner un bref commentaire dans vos propres termes.","Maka mato̱ti ma mweńa o boṅsane̱ malabe̱. Se̱le̱ bia o mususu mao mwe̱se̱ nje di jokwa di makwaleano̱. Dutea ońola tem’a jokwa te̱. Ombwa ne̱ni to̱ti la jokwa te̱ di masue̱le̱no̱ tem’a di jokwa. Ombwa pe̱ mulatako oteten a maduta na mato̱ti ma mweńa ma di jokwa. Langa pe̱ myuedi ma ndimbisedi mi mombweye̱ mato̱ti ma mweńa. Ombusa nika, langa dongo te̱, o wase pe̱ jalabe̱ la myuedi. Langa bepasi be bolabe̱ o dongo te̱, o wase ne̱ni be masue̱le̱no̱ tem’a di jokwa. ( ) O so̱i te̱ jalabe̱ la myuedi o dongo diwo̱, maka byala to̱so̱ mulo̱ṅ ma byala mwe ná mongwane̱ wa o jo̱nge̱le̱ jalabe̱. O to̱ndi te̱, ponda ndongame̱n, we ná o le̱ke̱ dia ná o bole jalabe̱ di mawe̱ wa o mulema."
fr,dua,"En analysant les différents sujets étudiés chaque semaine aux réunions, vous ajouterez de nouvelles perles à votre trésor de connaissance biblique ( ).","O no̱ngi te̱ ponda o jokwa nje ye̱se̱ e makwalabe̱ o ndongame̱n te̱, so̱ṅtane̱ lo̱ngo̱ la betiledi di me̱nde̱ bata ńaka.​— ."
fr,dua,Quel programme pourriez-​vous établir pour préparer les réunions ?,Njika ko̱lo̱ngo̱ne̱ le ná longwane̱ wa o boṅsane̱ ndongame̱n e?
fr,dua,Comment pouvez-​vous préparer un commentaire pour une réunion ?,Ne̱ni weno̱ ná o boṅsane̱ o bola jalabe̱ o ndongame̱n e?
fr,dua,"Depuis des milliers d’années, Jéhovah souhaite que les membres de chaque famille passent du temps ensemble à renforcer leurs liens avec Jéhovah et entre eux ( ). C’est pour ça que les Témoins de Jéhovah se réservent un moment dans la semaine pour l’adorer en famille : Ils discutent dans un cadre détendu de questions spirituelles spécifiques à leurs besoins. Même si vous vivez seul, vous pouvez consacrer du temps à Dieu en étudiant un sujet biblique de votre choix.","O ponda Israel Yehova ome̱le̱ ná mbia te̱ mu ko̱to̱me̱ o jokwa Bibe̱l. Nika e mongwane̱ o jouse̱ dube̱ labu la Loba, na ná mbia pe̱ mu bate jembame̱. ( ) Nika nde Mboṅ a Yehova pe̱ i mabolano̱ ná buńa bō̱ ba woki te̱, mbia te̱ mu mako̱to̱me̱ o jokwa. Ba maja nde ka mako̱m o kwalea ońola betiledi bangame̱ne̱ ońola mbia mabu. To̱ e be̱ nde ná we mulamba o mboa ango̱, wená o no̱ngo̱ ponda o jokwa tem’a Bibe̱l po̱ o po̱sino̱."
fr,dua,"Un moment pour se rapprocher de Jéhovah. « Approchez-​vous de Dieu, et il s’approchera de vous » ( ). On apprend à mieux connaître Jéhovah lorsqu’on découvre sa personnalité et ses actions dans les pages de sa Parole écrite. Un moyen simple de mettre en place un culte familial est de lire ensemble la Bible à voix haute, peut-être en suivant le programme de la réunion Vie chrétienne et ministère pour la semaine. Chaque membre de la famille peut en lire une partie. Après, tous peuvent dire ce qu’ils ont appris.","“Buńa ba jowe̱ la mbia” bwe nde ponda o sisea be̱be̱ na Loba. “Sisea be̱be̱ na Loba, nde mo̱ pe̱ a masisea be̱be̱ na bińo̱.” ( ) Di mabia nja ńe Yehova ye te̱ ná, o jokwa lasu la Bibe̱l di maso̱ bede̱mo bao. “Buńa ba jowe̱ la mbia,” je ná di langa Bibe̱l mbadi bato be̱se̱ beno̱ ná ba senga tongwea na bupe̱ mudango ma bolanga ba woki te̱ o ndongame̱n ńa Longe̱ la kriste̱n n’ebol’a dikalo. Elong’a mbia te̱ ye ná e langa ngus’a bepasi. Ombusa nika moto te̱ e ná a to̱pea ońola nje a so̱ṅtane̱no̱."
fr,dua,"Un moment pour se rapprocher de sa famille. Lorsque mari et femme, et parents et enfants, étudient la Bible ensemble, leurs liens se renforcent. Ce devrait être un moment joyeux et paisible, que tous attendent avec impatience. Des parents choisissent des sujets de discussion utiles à leurs enfants en fonction de leur âge, comme une difficulté rencontrée à l’école et la façon de la résoudre. Ils se servent par exemple de rubriques de La Tour de Garde ou de Réveillez-vous ! , ou encore de notre site Web, jw.org. Ou alors, ils regardent un programme sur JW Télédiffusion (tv.jw.org), et ensuite ils en discutent ensemble. Certains aiment s’entraîner à chanter les cantiques pour les réunions, et trouvent agréable de boire ou de manger quelque chose après le culte familial.","“Buńa ba jowe̱ la mbia” bwe nde ponda o lata belongi ba mbia. Mome na munj’ao, to̱so̱ bayedi na bana ba mako̱to̱me̱ te̱ o jokwa Bibe̱l, mulatako mabu mu mabata jembame̱. Ni ponda e mabe̱ nde ponda muńe̱nge̱ na musango ńena be̱se̱ ba menge̱le̱no̱ na ńo̱ngi. Bupisane̱ mbu ma bana babu, bayedi be ná ba po̱so̱ mato̱ti ma mokwa mena mongwane̱ elong’a mbia te̱. Be ná ba bolane̱ tema i busi o La Tour de Garde na Réveillez-vous! to̱so̱ yi ye o jw.org ńe o inte̱rne̱t. Be pe̱ ná ba kwalea ońola mikekisan bana ba makusano̱ o esukulu na ne̱ni beno̱ ná ba buka mo̱. Be pe̱ ná bombwa belēdi o JW television (tv.jw.org), ombusa ponda ba kwaleya pe̱ ońol’ao. Be pe̱ ná ba lo̱ngo̱ myenge m’esese di mabolane̱no̱ o ndongame̱n. Mbia mō̱ pe̱ mi to̱ndi boṅsane̱ son a lambo la da to̱so̱ la ńo̱, ombusa jokwa."
fr,dua,Ce bon moment passé chaque semaine à adorer Jéhovah aidera toute la famille à prendre plaisir à étudier la Bible. Dieu ne manquera pas de bénir vos efforts en ce sens ( ).,"Ni pond’a muńe̱nge̱ ńa tobotobo mbia mu matombise̱no̱ o jowe̱ Yehova, e mongwane̱ mbia mwe̱se̱ o to̱ndo̱ Eyal’a Loba. Loba pe̱ a si masuba namse̱ mi miwe̱n.​— ."
fr,dua,Pourquoi réserver du temps pour le culte familial ?,Ońola nje jangame̱ne̱no̱ te̱se̱ ponda ońola buńa ba jowe̱ la mbia e?
fr,dua,Comment les parents peuvent-​ils rendre ce moment agréable pour toute la famille ?,Ne̱ni bayedi beno̱ ná ba bola ná bo buńa bo be̱ muńe̱nge̱ ońola mbia mwe̱se̱ e?
fr,dua,Corée du Sud,Korea ńa Mikondo
fr,dua,"Pourquoi ces gens sont-​ils si joyeux ? Parce qu’ils sont à l’un de nos grands rassemblements. Comme les serviteurs de Dieu du passé, à qui il était demandé de se regrouper trois fois par an, nous attendons avec impatience nos grands rassemblements ( ). Nous en avons aussi trois par an : deux assemblées de circonscription d’un jour et une assemblée régionale de trois jours. Que nous apportent-​ils ?","Ońola nje bato be o maduta wan beno̱ muńe̱nge̱ e? Be nde o jako̱to̱ne̱ diwo̱ dinde̱ne̱ lasu. Kana baboledi ba Loba ba ponda Mose, bena Yehova a baise̱no̱ ná ba ko̱to̱me̱ mbu te̱ ngedi ilalo, biso̱ pe̱ di menge̱le̱ na muńe̱nge̱ mako̱to̱ne̱ masu mande̱ne̱. ( ) Mbu te̱ biso̱ pe̱ di be̱n mako̱to̱ne̱ mande̱ne̱ malalo. Mabā me nde mako̱to̱ne̱ ma ebondo ma matombe̱ buńa bō̱ jako̱to̱ne̱ te̱, na jako̱to̱ne̱ dinde̱ne̱ la mińa milalo. Nje ma mawaneano̱ biso̱ e?"
fr,dua,"Ils resserrent nos liens fraternels. Tout comme les Israélites se réjouissaient de glorifier Jéhovah ‘dans un grand rassemblement’, c’est avec joie que nous l’adorons ensemble lors de nos assemblées de circonscription ou régionales ( ). Celles-ci nous donnent l’occasion de rencontrer ou de retrouver des Témoins d’autres assemblées locales, ou même d’autres pays. Nous restons ensemble pour la pause du midi, ce qui ajoute à l’ambiance amicale ( ). Lors de ces évènements spirituels, nous ressentons personnellement l’amour qui unit « toute la communauté des frères » dans le monde ( ).","Ma mouse̱ mulatako masu na bonasango. Kana bana ba Israel ba tano̱ ba ko̱to̱me̱ o sesa Yehova, o “jako̱to̱ne̱,” nikame̱ne̱ pe̱ nde jeno̱ muńe̱nge̱ o jowe̱ mo̱ o mako̱to̱ne̱ masu. ( ) Ma mako̱to̱ne̱ ma mabola biso̱ epolo ná di dongame̱ne̱ na Mboṅ a Yehova ya mine̱ myemba na ya bene̱ bekombo bepe̱pe̱. Ko̱si o pause, muńe̱nge̱ di be̱nno̱ o jabane̱ son a lambo la da mu mabata o jouse̱ ndol’asu. ( ) Oteten a ma mako̱to̱ne̱ moto te̱ a me̱ne̱ na mo̱me̱ne̱ ndolo ni malate̱ bonasango ba wase ńe̱se̱.​— ."
fr,dua,"Ils nous font progresser spirituellement. Les Israélites se réjouissaient aussi d’avoir « compris les paroles » des Écritures qui leur avaient été expliquées ( ). Comme eux, nous aimons l’enseignement biblique que nous recevons à nos grands rassemblements. Chacun d’eux a un thème tiré de la Bible. Par des discours et des mises en scène, nous apprenons comment faire la volonté de Dieu dans notre vie. De plus, les témoignages de ceux qui arrivent à mener une vie chrétienne en ces temps difficiles nous encouragent. Lors des assemblées régionales, des films font revivre des récits bibliques et nous enseignent des leçons. À chaque grand rassemblement, des baptêmes sont organisés pour ceux qui veulent montrer publiquement qu’ils ont offert leur vie à Dieu.","Ma mongwane̱ biso̱ o ńaka o mambo ma mudī. Bana ba Israel ba ta pe̱ ba bwa muńe̱nge̱ o “so̱ṅtane̱ byala” ba betiledi ba tano̱ ba tele̱ye̱ babo̱. ( ) Mulemlem ka babo̱, biso̱ pe̱ di to̱ndi belēdi di makusano̱ o mako̱to̱ne̱ masu. Tem’a jako̱to̱ne̱ te̱ e suabe̱le̱ nde na Bibe̱l. Tongwea na bekwali na jita la mambo mape̱pe̱, di mokwa ne̱ni bola jemea la Loba o longe̱ lasu. Ponda bonasango asu ba mato̱po̱no̱ ońola mbadi ba bukino̱ mikekisan, nika e mouse̱ dube̱ lasu. O mako̱to̱ne̱ masu mande̱ne̱ di yo̱ki pe̱ boṅsane̱ ngus’a sinima ya myango ma Bibe̱l yena i mokwe̱le̱ biso̱ ne̱ni sengane̱ Yehova. O jako̱to̱ne̱ te̱, ba bena ba mapule̱ o lee̱le̱ o nte̱le̱le̱ ná ba bake̱ Yehova malonge̱ mabu ba madubisabe̱."
fr,dua,Pourquoi sommes-​nous heureux d’assister à nos grands rassemblements ?,Ońola nje jeno̱ muńe̱nge̱ o mako̱to̱ne̱ masu e?
fr,dua,Que vous apporterait un grand rassemblement ?,Nje weno̱ ná o tombwane̱ yete̱ná wukedi o jako̱to̱ne̱ e?
fr,dua,"Peu avant sa mort, Jésus a annoncé : « Cette bonne nouvelle du Royaume sera prêchée dans toute la terre, en témoignage pour toutes les nations, et alors viendra la fin » ( ). Mais comment cette prédication mondiale serait-​elle accomplie ? En suivant le modèle laissé par Jésus ( ).","Ngus’a mińa oboso ba kwed’ao, Yesu a bīse̱ ná: “Min myango ma bwam ma Janea mi me̱nde̱ langwabe̱ o wase ńe̱se̱ o be̱ mboṅ ońola matumba me̱se̱; denge̱ su di mapo̱.” ( ) Nde ne̱ni di dikalo o wase ńe̱se̱ di wusano̱ te̱be̱ e? Tongwea na jembilane̱ patan Yesu a bolino̱ ponda á tano̱ o wase.​— ."
fr,dua,"Le porte-à-porte. Jésus a appris à ses disciples à prêcher la bonne nouvelle de maison en maison ( ). Les premiers chrétiens avaient un territoire précis dans lequel ils devaient évangéliser ( ). De même aujourd’hui, notre prédication est bien organisée : chaque assemblée a une zone précise à parcourir. Nous pouvons ainsi remplir la mission que Jésus nous a confiée : prêcher et donner un témoignage complet ( ).","Jo̱mbe̱ na jo̱mbe̱. Yesu okwe̱le̱ bokwedi bao o te̱ dikalo la myango ma bwam o jo̱mbe̱ na jo̱mbe̱. ( ) A lee̱ pe̱ babo̱ epolo bangame̱ne̱no̱ o te̱ dikalo. ( ) Mulemlem pe̱ nde yeno̱ we̱nge̱. Ebol’asu ya dikalo e bokisabe̱ bwam, mwemba te̱ mu be̱n yao epol’a te̱ dikalo. Nika e matute̱le̱ biso̱ o bupe̱ o̱d’a Yesu ńa ‘te̱ye̱ bato be̱se̱ dikalo na bola pe̱ mboṅ.’​— ."
fr,dua,"D’autres formes de témoignage. Jésus prêchait dans les lieux publics partout où il trouvait du monde, que ce soit sur une plage ou près d’un puits ( Jean 4:5-15 ). Nous suivons son exemple en engageant des conversations sur la Bible partout où nous le pouvons : dans la rue, sur le lieu de travail des gens, dans les parcs, etc. Nous utilisons aussi le téléphone. Et quand l’occasion s’y prête, nous donnons un témoignage à nos voisins, à nos collègues, à nos camarades et aux membres de notre famille. Grâce à tous ces efforts, des millions de personnes par toute la terre ont entendu « la bonne nouvelle du salut » ( ).","Mbadi ipe̱pe̱ ya te̱ dikalo. Yesu a te̱ dikalo bepolo be̱se̱, o dibo̱, o ko̱n’a ngea, o wuma bato ba matoano̱ madiba, ná nika e die̱le̱ biso̱ eyembilan. ( Yohane 4:5-15 ) Ka Yesu biso̱ pe̱ di mate̱ dikalo o to̱ njik’epolo di mabomane̱no̱ bato. O don, o nge’a eyidi, o bepolo ba ndio, o esukulu, o wum’ebolo, tongwea na telefon. Ye̱ne̱ne̱ te̱, di mate̱ye̱ belongi basu ba mbia dikalo. Min miwe̱n masu mi mongwane̱ jita la bato o wase ńe̱se̱ o senga myango ma bwam ma jongise̱.​— ."
fr,dua,"À qui aimeriez-​vous annoncer la bonne nouvelle du royaume de Dieu et ce qu’elle signifie pour l’avenir ? Ne gardez pas ce message d’espoir pour vous, parlez-​en dès que possible !","Mo̱, o bi moto ńena o me̱nde̱no̱ to̱ndo̱ o langwea myango ma bwam ma Janea la Loba na nje ye̱se̱ nika e me̱nde̱no̱ o wanea mo̱ e? O si kombe̱ so̱ mi myango ma dipita ońola wame̱ne̱. Ye̱ne̱ne̱ te̱, langwea mo̱ bape̱pe̱!"
fr,dua,Quelle « bonne nouvelle » doit être annoncée ?,Njika “myango ma bwam” mangame̱ne̱ langwabe̱ e?
fr,dua,Quelles méthodes de Jésus suivons-​nous ?,Ne̱ni Mboṅ a Yehova i membilane̱no̱ Yesu o mbad’ao ya te̱ dikalo e?
fr,dua,"Le mot « pionnier » s’emploie en général pour désigner quelqu’un qui explore un nouveau domaine et qui ouvre la voie à d’autres. On peut dire que Jésus a été un pionnier, puisqu’il a été envoyé sur terre pour commencer à prêcher un message de vie et ouvrir aux humains la possibilité d’être sauvés ( ). De nos jours, ses disciples l’imitent en consacrant autant de temps que possible à faire d’autres disciples ( ). Certains ont pu entreprendre ce que nous appelons le service de pionnier.","Ebeledi ná “pionie” o jita la ngedi e makwalea nde ońola moto nu maboteye̱ ebol’a peńa ńai ni matele̱ye̱ bato bape̱pe̱ ngea. Yesu a ta nde pionie ońolana a ta á lomabe̱ o wase o botea dikalo la mwe̱ndi ma longe̱ na tele̱ye̱ bato ngea ońola jongise̱. ( ) O min mińa, bokwedi ba Yesu ba membilane̱ mo̱ tongwea na tombise̱ ponda eyeka o te̱ dikalo o bwam ná bape̱pe̱ ba timbe ‘bokwedi’ bao. ( ) Bō̱ oteten abu, ba no̱ngi m’bē̱ di mabele̱no̱ ná ebol’a pionie."
fr,dua,"Quelqu’un qui prêche à plein temps. Tous les Témoins de Jéhovah proclament la bonne nouvelle. Mais certains se sont organisés pour être pionniers permanents , c’est-à-dire prêcher 70 heures par mois. Pour y parvenir, ils se contentent souvent d’un travail à temps partiel. D’autres, envoyés comme pionniers spéciaux dans des endroits manquant de prédicateurs, prêchent au moins 130 heures par mois. Les pionniers se satisfont d’un mode de vie simple, confiants que Jéhovah leur donnera ce dont ils ont besoin ( ). Ceux qui ne sont pas en mesure de prêcher à plein temps ont la possibilité d’être pionniers auxiliaires , en prêchant 30 ou 50 heures au cours d’un mois.","Mute̱ dikalo ńa ponda mususu. Mboṅ a Yehova ye̱se̱ i mate̱ dikalo la myango ma bwam. Nde bō̱ ba po̱ngulane̱ pond’abu o be̱ pionie ńa pond ’ a mususu , ńai ba matombise̱no̱ 70 ma háwa mo̱di te̱ o dikalo. Ná nika e be̱, ba mabola ebol’abu a muwaso ma tambu, epas’a ponda. Bane̱ pe̱ ba lomabe̱ ka pionie ya tobotobo o bepolo bena bate̱ dikalo ba titino̱. Mo̱di te̱, ba matombise̱ o bosadi bwe̱se̱ 130 ma háwa o dikalo. Pionie i mabwane̱ nje yena ba be̱nno̱ muńe̱nge̱, na mbaki na Yehova a malondise̱ ńo̱ng’abu. ( ) Ba bena ba titi ná ba be̱ pionie ńa pond’a mususu bena ba be̱ pionie ńa son a ponda. Mu mo̱di, bena ba tombise̱ 30 to̱so̱ 50 ma háwa o dikalo."
fr,dua,"Quelqu’un qui est motivé par l’amour pour Dieu et les gens. Comme Jésus, nous constatons que beaucoup de personnes auraient vraiment besoin de connaître Dieu ( ). Or, ce que nous savons peut les aider dès maintenant et leur donner une espérance solide. Par amour pour les gens, un pionnier donne généreusement de son temps et de son énergie pour leur faire connaître la bonne nouvelle ( ). En retour, sa foi se fortifie, il se rapproche de Dieu et a beaucoup de joie ( ).","Mute̱ dikalo nu tutabe̱le̱ na ndol’a Loba na bato. Ka Yesu, di me̱ne̱ ná jita la bato we̱nge̱ ba be̱n ńo̱ngi o jokwa jombwea Loba. ( ) So̱ṅtane̱ di be̱nno̱ lená longwane̱, na bola babo̱ dipita di bam ońola kie̱le̱ ni maye̱. Pionie e mabolane̱ pond’ao na ngiń’ao o bwam ná bato ba senge myango ma bwam. ( ) Nika e mabola ná pionie e be̱ne̱ dube̱ di bam. E bate pe̱ sisea be̱be̱ na Loba e be̱ pe̱ bonam.​— ."
fr,dua,Comment définir ce qu’est un pionnier ?,Ne̱ni weno̱ ná o tele̱ye̱ nje ye pionie e?
fr,dua,Qu’est-​ce qui motive les pionniers ?,Nje e matute̱le̱ bō̱ o be̱ pionie ya ponda mususu e?
